budget,id,popularity,release_date,revenue,runtime,title,vote_average
120000,18632,9.17962,2007-03-03,0.0,88.0,A Dog's Breakfast,5.9
6000000,7547,4.834354,2006-01-10,0.0,97.0,Come Early Morning,5.9
70000000,2270,14.784525,2007-08-09,135560026.0,127.0,Stardust,7.2
75000000,35,14.302911,2007-07-25,527068851.0,87.0,The Simpsons Movie,6.9
12000000,5857,4.961439,2007-07-27,9620399.0,105.0,I Know Who Killed Me,4.0
28000000,3638,9.672317,2007-07-25,92601050.0,104.0,No Reservations,6.1
12000000,8669,6.135652,2008-02-22,0.0,97.0,Charlie Bartlett,6.5
70000000,2503,18.173269,2007-08-03,442824138.0,115.0,The Bourne Ultimatum,7.3
4000000,8141,4.725299,2007-02-09,2426851.0,90.0,You Kill Me,6.2
20000000,8363,16.205105,2007-08-17,121463226.0,113.0,Superbad,7.0
10000000,2701,1.888149,1994-04-03,0.0,175.0,Abraham,4.0
140000000,5174,9.718111,2007-08-08,258022233.0,91.0,Rush Hour 3,6.1
67000000,9703,8.920545,2007-04-19,25303038.0,102.0,The Last Legion,5.0
16500000,10760,6.463883,2007-09-21,13620075.0,108.0,Sydney White,6.0
70000000,4349,13.842333,2007-08-22,86658558.0,110.0,The Kingdom,6.5
6000000,14223,5.944181,2007-04-27,0.0,91.0,Wind Chill,5.7
6000000,14144,5.414213,2007-08-08,18197398.0,89.0,Daddy Day Camp,4.4
80000000,4858,5.228837,2007-08-17,15071514.0,99.0,The Invasion,5.7
25000000,10431,12.077833,2007-08-24,40452643.0,103.0,War,6.0
20000000,12435,6.764056,2007-08-24,47738099.0,106.0,The Nanny Diaries,6.1
11000000,14877,1.676016,2007-05-17,0.0,110.0,September Dawn,5.0
15000000,2082,11.607678,2007-08-31,80253908.0,109.0,Halloween,5.9
20000000,11835,6.612175,2007-08-31,16974459.0,105.0,Death Sentence,6.4
21000000,4351,7.814821,2006-05-18,0.0,112.0,Bordertown,6.2
15000000,13501,8.031164,2007-01-25,20380.0,93.0,The Good Night,5.7
55000000,5176,18.079094,2007-09-06,70016220.0,122.0,3:10 to Yuma,6.9
39000000,4141,7.259086,2007-07-26,26820641.0,86.0,Shoot 'Em Up,6.3
30000000,4347,8.913338,2007-08-29,129266061.0,123.0,Atonement,7.4
852510,2009,9.990406,2007-08-24,1185783.0,113.0,"4 Months, 3 Weeks and 2 Days",7.4
2000000,12901,1.987795,2007-07-27,1431623.0,102.0,No End in Sight,7.3
15000000,13722,2.998537,2006-04-25,0.0,91.0,Mercenary for Justice,4.3
70000000,4413,11.8027,2007-09-14,69766619.0,122.0,The Brave One,6.4
23000000,6973,9.604552,2007-08-31,29541790.0,124.0,In the Valley of Elah,6.6
2200000,7913,4.102052,2006-01-26,11502151.0,157.0,Rang De Basanti,7.2
24000000,15019,11.414893,2007-05-11,9576495.0,97.0,I Could Never Be Your Woman,5.7
4000000,4629,4.661689,2007-09-20,46474.0,105.0,December Boys,6.2
51500000,2252,9.897909,2007-09-14,55112356.0,100.0,Eastern Promises,7.2
1600000,14788,3.008299,2005-09-03,0.0,73.0,Bubble,6.4
8000000,13072,2.942202,2007-04-30,458232.0,99.0,Brooklyn Rules,5.8
2000000,14284,2.367893,2007-01-19,0.0,109.0,In the Shadow of the Moon,7.6
22000000,10425,10.77166,2007-07-23,413454.0,97.0,The Death and Life of Bobby Z,5.8
45000000,7737,3.009134,2007-09-20,148412065.0,94.0,Resident Evil: Extinction,6.1
22000000,13257,9.461012,2007-09-14,0.0,87.0,Mr. Woodcock,4.9
25000000,10030,7.456047,2007-09-21,59192128.0,101.0,Good Luck Chuck,5.6
15000000,5915,15.423538,2007-09-11,56255142.0,148.0,Into the Wild,7.8
22000000,13680,9.627676,2007-09-28,147880543.0,110.0,The Game Plan,6.0
15000000,4588,6.96177,2007-09-28,0.0,156.0,"Lust, Caution",6.8
60000000,9038,9.149612,2007-10-05,127766650.0,116.0,The Heartbreak Kid,5.7
25000000,7211,8.936547,2007-10-26,68377859.0,98.0,Dan in Real Life,6.5
16000000,4538,6.493474,2007-09-29,24377151.0,91.0,The Darjeeling Limited,7.1
21000000,2001,7.572144,2007-05-25,54926886.0,117.0,We Own the Night,6.5
55000000,4517,7.608243,2007-09-09,74237563.0,114.0,Elizabeth: The Golden Age,6.6
25000000,4566,7.857078,2007-09-28,92991835.0,119.0,Michael Clayton,6.6
12000000,6615,8.025118,2007-10-12,11293663.0,106.0,Lars and the Real Girl,7.1
30000000,4513,8.764548,2007-10-17,75505973.0,113.0,30 Days of Night,6.2
27500000,5125,13.482558,2007-09-07,24748670.0,120.0,Rendition,6.2
16000000,3877,11.446274,2007-09-26,2849142.0,113.0,Things We Lost in the Fire,6.7
19000000,4771,6.148516,2007-10-19,34619699.0,113.0,Gone Baby Gone,7.2
15000000,10759,3.324966,2007-10-19,0.0,107.0,The Comebacks,4.9
30000000,4512,10.111313,2007-09-02,14711793.0,160.0,The Assassination of Jesse James by the Coward Robert Ford,7.0
8000000,13197,3.034823,2006-02-19,143451.0,107.0,10th & Wolf,6.3
7300000,2011,9.537501,2007-05-23,0.0,95.0,Persepolis,7.7
20000000,14753,4.193073,2007-09-14,0.0,107.0,Silk,5.6
3800000,2014,10.083019,2007-09-27,17804565.0,122.0,The Edge of Heaven,6.6
15000000,17202,2.016044,2007-10-12,55184721.0,113.0,Why Did I Get Married?,6.1
10000000,663,12.233863,2007-10-25,139352633.0,93.0,Saw IV,5.9
420000,25476,3.413463,1979-09-12,0.0,98.0,Scum,7.3
2700000,20605,8.907871,2006-05-25,0.0,92.0,The City of Violence,6.4
4000000,7347,10.759577,2007-10-12,0.0,115.0,Elite Squad,7.8
5000000,18442,2.855757,2004-02-27,0.0,95.0,Decoys,4.7
100000000,4982,9.644542,2007-11-02,266465037.0,157.0,American Gangster,7.4
150000000,5559,8.774374,2007-10-28,287594577.0,91.0,Bee Movie,5.7
1700000,25755,1.147208,2004-12-12,0.0,100.0,Citizen Dog,6.7
18000000,7972,9.309967,2007-09-26,25005257.0,117.0,Before the Devil Knows You're Dead,6.9
14000000,2013,11.090265,2007-05-22,19777647.0,112.0,The Diving Bell and the Butterfly,7.5
25000000,6977,15.565484,2007-11-08,171600000.0,122.0,No Country for Old Men,7.7
1000000,10520,1.833892,2007-02-09,18479.0,87.0,Itty Bitty Titty Committee,6.0
25000000,5123,8.874048,2007-11-21,66122026.0,114.0,August Rush,7.2
3,43987,1.486349,2006-08-24,4.0,113.0,No Mercy for the Rude,6.8
35000000,4515,5.80986,2007-10-22,63215872.0,92.0,Lions for Lambs,6.0
100000000,5375,5.502098,2007-11-03,97838349.0,116.0,Fred Claus,5.5
70000000,2310,9.951195,2007-11-05,195735876.0,115.0,Beowulf,5.5
45000000,6639,5.20735,2007-10-04,4607608.0,139.0,Love in the Time of Cholera,6.5
17000000,4723,6.242588,2006-05-15,374743.0,144.0,Southland Tales,5.2
3000000,10251,3.148351,2006-01-01,0.0,95.0,5ive Girls,4.4
4000000,34898,0.527074,2006-07-20,0.0,105.0,Heavens Fall,5.5
190000,13561,2.72115,2007-01-01,0.0,79.0,Murder Party,5.8
4000000,20714,6.975759,2007-06-06,7537453.0,159.0,12,6.6
18000000,5876,8.435642,2007-11-21,57096190.0,126.0,The Mist,6.7
85000000,4523,11.447798,2007-11-20,340487652.0,107.0,Enchanted,6.6
24000000,1620,13.765241,2007-11-21,99965753.0,89.0,Hitman,5.9
13000000,15250,2.501209,2007-11-27,0.0,117.0,This Christmas,7.2
8000000,13474,9.276709,2007-11-09,7766240.0,98.0,P2,5.7
9100000,8079,4.384156,2007-11-07,37707444.0,170.0,Om Shanti Om,7.2
86000000,13483,7.076062,2007-11-28,14373825.0,84.0,Awake,6.3
180000000,2268,11.481379,2007-12-04,372234864.0,113.0,The Golden Compass,5.8
150000000,6479,11.379355,2007-12-14,585349010.0,101.0,I Am Legend,6.9
60000000,6477,11.805233,2007-12-13,361366633.0,92.0,Alvin and the Chipmunks,5.5
10000000,13998,9.374829,2007-08-31,0.0,91.0,Margot at the Wedding,5.9
20000000,3902,9.351557,2007-10-01,4001121.0,135.0,I'm Not There.,6.6
4000000,13186,16.34615,2007-08-25,0.0,96.0,Wrong Turn 2: Dead End,5.5
7500000,7326,11.791591,2007-12-05,231411584.0,96.0,Juno,7.0
30000000,1874,10.480169,2007-02-11,0.0,140.0,Goodbye Bafana,7.0
10000000,1989,11.119593,2007-05-16,21786738.0,111.0,My Blueberry Nights,6.1
9000000,28522,1.343377,2005-08-10,0.0,103.0,Day of the Dead 2: Contagium,3.1
7800000,25460,2.463468,2004-09-17,0.0,109.0,Return to Sender,5.9
5000000,11600,3.494388,2007-01-01,782102.0,90.0,Redacted,6.2
900000,46902,2.78291,2006-04-08,82701.0,86.0,The Treatment,6.0
1300000,25784,0.044561,2006-02-22,639000.0,135.0,Journey from the Fall,5.0
45000000,7350,9.070643,2007-12-25,175372502.0,97.0,The Bucket List,7.0
7000,66110,0.411575,2007-03-12,0.0,71.0,Fall from Grace,7.3
20000000,7979,5.970067,2007-10-14,73276047.0,128.0,The Kite Runner,7.3
1500000,52473,0.462846,2005-09-30,0.0,88.0,Allegro,7.4
20000000,13250,8.809053,2007-07-27,0.0,95.0,Butterfly on a Wheel,6.3
19600000,48737,2.282189,2006-03-30,0.0,122.0,The Maidens' Conspiracy,4.3
8000000,111744,1.669115,2002-03-03,0.0,109.0,Joe and Max,0.0
50000000,13885,10.038401,2007-12-20,152000000.0,116.0,Sweeney Todd: The Demon Barber of Fleet Street,7.0
130000000,6637,12.854373,2007-12-13,457363168.0,124.0,National Treasure: Book of Secrets,6.1
25000000,7345,8.200627,2007-12-28,77208711.0,158.0,There Will Be Blood,7.9
75000000,6538,9.979162,2007-12-19,119000410.0,102.0,Charlie Wilson's War,6.5
40000000,440,10.793324,2007-12-25,41797066.0,94.0,Aliens vs Predator: Requiem,4.9
35000000,6575,7.219935,2007-12-21,18317151.0,96.0,Walk Hard: The Dewey Cox Story,6.6
8300000,19213,9.867616,2006-12-01,0.0,91.0,Pledge This!,2.7
15000000,14047,8.735448,2007-12-27,30226144.0,126.0,The Great Debaters,6.9
40000000,54318,5.083211,2007-12-25,103071443.0,112.0,The Water Horse,6.3
30000000,6023,10.304881,2007-11-15,156835339.0,126.0,P.S. I Love You,7.0
30000000,6557,10.342202,2008-01-10,160259319.0,111.0,27 Dresses,6.1
200000,32307,1.66793,1964-11-14,0.0,81.0,Santa Claus Conquers the Martians,3.5
2600000,7508,6.093304,2007-12-21,28430000.0,165.0,Taare Zameen Par,7.7
70000000,10253,6.280906,2007-02-08,53587404.0,90.0,Dragon Wars: D-War,4.0
1500000,8329,8.504511,2007-04-10,30448000.0,78.0,[REC],7.1
5000000,14062,9.785051,2006-11-30,0.0,101.0,.45,5.2
60000000,2312,6.502566,2007-11-29,0.0,127.0,In the Name of the King: A Dungeon Siege Tale,4.1
20000000,13195,6.496913,2007-09-01,6819587.0,108.0,Flawless,6.6
25000000,7191,12.868098,2008-01-15,170764026.0,85.0,Cloverfield,6.4
15000000,24624,2.306707,2006-04-25,0.0,91.0,The Detonator,4.2
12000000,4170,13.033004,2007-01-23,0.0,120.0,Trade,6.8
25000000,13252,8.351152,2007-09-11,0.0,88.0,Cleaner,5.9
10000000,15017,2.546359,2007-12-21,0.0,93.0,Blonde Ambition,3.9
2600000,8875,2.304122,2007-12-07,0.0,97.0,Timber Falls,5.2
293000,27507,0.815852,1928-04-14,0.0,73.0,"Laugh, Clown, Laugh",6.4
20000000,6933,11.104479,2008-01-04,0.0,87.0,One Missed Call,4.7
35000000,8090,7.85217,2008-01-22,32483410.0,101.0,Untraceable,5.9
50000000,7555,9.91556,2008-01-24,113244290.0,92.0,Rambo,6.4
30000000,7278,6.416753,2008-01-24,84646831.0,84.0,Meet the Spartans,3.8
12000000,9030,8.233662,2008-02-01,56309766.0,98.0,The Eye,5.5
10000000,13160,5.478127,2008-02-01,0.0,95.0,Over Her Dead Body,5.3
50000,13059,11.329733,2007-02-22,249905.0,103.0,The Signal,5.9
85000000,11253,11.928661,2008-07-11,160388063.0,120.0,Hellboy II: The Golden Army,6.5
15000000,8321,9.895652,2008-02-08,34533783.0,107.0,In Bruges,7.4
68000,1479,3.143971,1993-09-05,0.0,79.0,"Clean, Shaven",7.0
2000000,62652,0.367324,2006-06-21,111000.0,115.0,Bamako,6.4
250000,19275,0.259383,2006-06-10,0.0,86.0,Future by Design,7.6
4000000,13054,11.397219,2007-09-07,0.0,119.0,Rise of the Footsoldier,6.8
1500000,55294,1.130269,2006-11-12,0.0,101.0,Canvas,6.1
7000000,19384,7.958502,1990-01-26,9229401.0,91.0,Dark Angel,5.5
35000000,13490,4.386145,2008-02-08,43650785.0,114.0,Welcome Home Roscoe Jenkins,5.7
70000000,8676,9.4548,2008-02-07,111231041.0,112.0,Fool's Gold,5.4
15000000,37003,0.900864,2007-05-19,22730842.0,85.0,U2 3D,6.7
85000000,8247,11.03897,2008-02-10,222231186.0,88.0,Jumper,5.9
40000000,7461,7.001645,2008-02-01,151161491.0,90.0,Vantage Point,6.3
90000000,8204,11.133784,2008-02-14,162839667.0,95.0,The Spiderwick Chronicles,6.3
23000000,8328,7.667579,2008-02-14,150816700.0,98.0,Step Up 2: The Streets,6.5
8376800,14073,12.237488,2008-02-15,13000000.0,213.0,Jodhaa Akbar,7.6
35000000,12184,9.778826,2008-02-28,0.0,115.0,The Other Boleyn Girl,6.4
10000000,7942,11.840495,2007-09-06,33000000.0,100.0,"Run, Fatboy, Run",6.2
1000000,13362,6.415898,2007-04-30,274661.0,106.0,Taxi to the Dark Side,6.6
105000000,7840,13.99377,2008-02-22,266000000.0,109.0,"10,000 BC",5.1
20000000,8848,8.732701,2008-02-28,64822796.0,112.0,The Bank Job,6.6
30000000,13460,13.436536,2008-03-14,22211426.0,108.0,Doomsday,5.8
85000000,12222,8.326699,2008-03-03,297138014.0,88.0,Horton Hears a Who!,6.3
15000000,8461,6.841586,2007-10-20,7938872.0,112.0,Funny Games,6.3
18000000,12246,6.375447,2007-09-20,26527510.0,120.0,Mongol: The Rise of Genghis Khan,6.5
62000000,12177,6.258666,2008-06-20,41819064.0,87.0,The Love Guru,4.3
2000000,13025,12.001324,2007-09-08,5364858.0,95.0,Diary of the Dead,5.4
8000000,2239,8.762536,2007-02-16,60641.0,95.0,Hallam Foe,6.8
15000000,7985,13.442999,2006-03-01,0.0,103.0,Penelope,6.5
7000000,13016,4.777597,2007-06-01,0.0,118.0,Zeitgeist,7.0
1800000,6391,0.750591,2007-05-05,0.0,82.0,Jellyfish,6.4
3500000,14011,7.031719,2008-02-26,5231128.0,75.0,Justice League: The New Frontier,6.6
25000000,8944,10.510245,2008-10-17,6673422.0,104.0,What Just Happened,5.2
12000000,15124,2.16269,2005-12-26,0.0,98.0,A Little Trip to Heaven,5.2
16500000,33166,2.550124,1969-11-06,0.0,101.0,Downhill Racer,6.1
2349352,45757,0.717755,2007-08-19,0.0,103.0,Saving Sarah Cain,5.5
2000000,28260,9.796755,1993-10-01,54207.0,97.0,Return of the Living Dead 3,5.9
12000000,8060,2.381704,2007-09-12,0.0,90.0,Married Life,6.1
22500,383,2.916721,1986-02-05,0.0,78.0,Mala Noche,6.0
185000000,155,123.167259,2008-07-16,1004558444.0,152.0,The Dark Knight,8.3
50000,29369,1.208341,1966-12-03,0.0,90.0,Made in U.S.A,6.5
2500,46883,0.404753,2007-03-12,15425.0,78.0,Quiet City,6.6
16000000,18070,9.989719,2005-01-01,0.0,96.0,Black Dawn,3.6
20000000,8456,14.753931,2008-03-04,41627431.0,115.0,Never Back Down,6.5
40000000,8457,7.855932,2008-03-20,0.0,102.0,Drillbit Taylor,5.5
24000000,13495,5.035414,2006-09-01,23321954.0,145.0,Alatriste,5.6
300000,27323,2.290725,1983-03-04,3952448.0,88.0,Joysticks,5.2
4500000,22060,1.099967,2005-08-12,0.0,91.0,Spirit Trap,4.1
35000000,8065,8.33756,2008-03-27,69823199.0,123.0,21,6.5
7000000,12890,3.756539,2008-04-11,10569964.0,95.0,Smart People,5.8
58000000,4942,9.37102,2008-03-24,41299492.0,114.0,Leatherheads,5.7
16000000,14044,7.404835,2007-10-09,34786960.0,124.0,Assembly,7.1
40000000,11483,3.916952,1986-05-08,1641825.0,124.0,Pirates,6.2
25000000,8988,5.430566,2008-03-28,11207130.0,113.0,Stop-Loss,6.1
6000000,7351,2.002032,2008-02-09,1300000.0,138.0,Julia,7.2
3000000,13312,8.159445,2007-06-13,0.0,79.0,Inside,6.7
37000000,10488,7.558125,2008-04-03,100076342.0,96.0,Nim's Island,5.6
8000000,11152,7.192452,2008-04-02,0.0,91.0,The Ruins,5.6
30000000,9870,15.106676,2008-04-17,105173115.0,111.0,Forgetting Sarah Marshall,6.4
35000000,11918,7.876483,2008-03-27,25871834.0,85.0,Superhero Movie,4.9
20000000,1266,13.246795,2008-04-10,65569869.0,109.0,Street Kings,6.3
12000000,13335,13.065315,2008-04-25,43493123.0,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2
120000000,7459,7.134168,2008-05-09,93945766.0,135.0,Speed Racer,5.7
55000000,1729,6.997601,2008-04-18,127906624.0,104.0,The Forbidden Kingdom,6.3
8000000,13079,12.914737,2007-09-08,0.0,90.0,The Life Before Her Eyes,6.1
38000000,14324,6.100498,2007-12-17,5410749.0,93.0,Virgin Territory,4.3
4000000,13258,7.391932,2007-01-22,6870249.0,96.0,Son of Rambow,6.7
500000,47120,0.927134,2004-12-03,0.0,105.0,Antares,5.7
25000000,13018,7.720729,2008-04-24,17741298.0,107.0,Deception,5.7
30000000,8780,10.901355,2008-04-23,63833449.0,99.0,Baby Mama,5.8
8000000,10886,3.732055,2006-10-09,0.0,118.0,The Unknown Woman,7.1
3500000,13359,1.787297,2008-04-18,7700000.0,90.0,Expelled: No Intelligence Allowed,4.1
7000000,6967,1.195186,2005-09-14,0.0,131.0,The White Massai,6.4
140000000,1726,22.073099,2008-04-30,585174222.0,126.0,Iron Man,7.4
40000000,10761,6.417385,2008-05-02,84601681.0,101.0,Made of Honor,6.0
7000000,12400,5.130795,2008-04-07,0.0,99.0,Redbelt,6.4
600000,43664,0.958152,2001-04-21,1023156.0,105.0,"The Bread, My Sweet",5.0
25000000,8681,16.367481,2008-02-18,226830568.0,93.0,Taken,7.2
3000000,12198,2.039973,2007-05-17,0.0,117.0,Flight of the Red Balloon,6.1
7000000,13001,9.218164,2008-03-11,8900000.0,97.0,Stargate: The Ark of Truth,6.9
5000000,13243,6.226054,2007-09-07,346592.0,97.0,Meet Bill,5.9
2000000,13008,7.478007,2007-07-27,0.0,97.0,An American Crime,7.3
35000000,9029,10.054226,2008-05-07,170000000.0,99.0,What Happens in Vegas,5.8
225000000,2454,12.490891,2008-05-15,419651413.0,150.0,The Chronicles of Narnia: Prince Caspian,6.3
5000000,13191,4.800426,2008-04-28,1296184.0,106.0,"War, Inc.",5.6
185000000,217,12.577266,2008-05-21,786636033.0,122.0,Indiana Jones and the Kingdom of the Crystal Skull,5.7
6000000,50700,0.481348,2008-04-10,0.0,103.0,Hey Hey It's Esther Blueburger,6.5
14100000,12245,5.97385,2008-01-18,0.0,107.0,The Oxford Murders,5.7
5400000,15378,2.393158,2007-06-07,0.0,104.0,The Grand,6.3
65000000,4564,9.170332,2008-05-12,415252786.0,145.0,Sex and the City,6.0
9000000,10665,8.845536,2008-05-29,82391145.0,86.0,The Strangers,6.0
4600000,10822,5.225054,2007-05-18,0.0,97.0,Savage Grace,5.7
750000,9022,9.935837,2008-02-15,0.0,90.0,All the Boys Love Mandy Lane,5.7
50000,14103,0.75143,2008-04-29,0.0,98.0,Allan Quatermain and the Temple of Skulls,3.4
130000000,9502,16.897541,2008-06-04,631744560.0,90.0,Kung Fu Panda,6.9
222000,51929,0.151224,1987-08-01,0.0,122.0,The Emperor's Naked Army Marches On,7.5
90000000,10661,13.116461,2008-06-05,201596308.0,113.0,You Don't Mess with the Zohan,5.5
5000000,9789,4.391819,2007-04-20,6463286.0,108.0,My Brother Is an Only Child,6.7
5000000,13848,4.964839,2007-05-21,0.0,85.0,Stuck,6.1
700000,3687,3.062497,1974-07-30,0.0,90.0,Flesh Gordon,4.5
1500000,82731,0.310953,1921-08-28,0.0,119.0,The Three Musketeers,5.7
5000000,15691,5.147819,1996-03-31,42000000.0,89.0,Doctor Who,6.0
40000000,14392,5.854764,2007-12-12,0.0,126.0,The Warlords,6.3
1500000,18467,2.034737,2007-01-01,0.0,90.0,Spiral,6.6
60000000,8645,6.22229,2008-06-11,163403799.0,91.0,The Happening,4.9
150000000,1724,19.125537,2008-06-12,163712074.0,114.0,The Incredible Hulk,6.1
40000000,13405,14.622493,2008-07-03,7400000.0,125.0,The Children of Huang Shi,6.5
180000000,10681,16.088366,2008-06-22,521311860.0,98.0,WALL·E,7.8
75000000,8909,12.457896,2008-06-19,258270008.0,110.0,Wanted,6.4
150000000,8960,11.017324,2008-07-01,624029371.0,92.0,Hancock,6.2
500000,15728,2.317528,2007-01-31,220151.0,88.0,Boy Culture,6.0
80000000,11665,11.35779,2008-06-19,230685453.0,110.0,Get Smart,6.0
1500000,13019,8.388793,2007-09-05,0.0,90.0,Young People Fucking,5.9
89000,27509,0.971225,1920-08-15,0.0,90.0,The Penalty,6.6
259000,27506,0.722511,1928-11-24,921000.0,65.0,West of Zanzibar,6.2
103000,27505,1.345287,1925-09-16,704000.0,86.0,The Unholy Three,5.8
152000,64852,0.377017,1927-12-17,0.0,69.0,London After Midnight,5.8
5000000,77765,0.397297,1974-10-25,0.0,112.0,The Klansman,4.7
6000000,13990,5.598338,2008-07-03,2899975.0,99.0,The Wackness,6.2
8000000,15125,2.351413,2008-01-02,0.0,82.0,Dante 01,5.1
52000000,11631,10.534437,2008-07-03,609841637.0,108.0,Mamma Mia!,6.4
11000000,8265,7.250134,2008-01-09,53191886.0,106.0,Welcome to the Sticks,6.7
4300000,14145,2.889932,2008-02-06,0.0,85.0,Dark Floors,4.6
5200000,13614,4.230046,2007-09-21,14723313.0,118.0,Katyn,6.7
45000000,88751,10.419974,2008-07-10,101702060.0,93.0,Journey to the Center of the Earth,5.8
60000000,11260,11.542926,2008-07-08,50650079.0,90.0,Meet Dave,5.1
20000000,13910,4.522772,2007-09-13,8380329.0,97.0,Death Defying Acts,5.5
2400000,572,6.619629,2005-03-10,0.0,75.0,Next Door,6.6
20000000,16007,9.570657,2006-06-17,27793200.0,126.0,Death Note,6.8
15000000,6687,12.497651,2008-01-18,5926410.0,111.0,Transsiberian,6.5
37000000,11802,6.212702,2008-07-17,63800345.0,81.0,Space Chimps,5.1
6500000,2002,3.200289,2007-05-30,0.0,104.0,The Last Mistress,6.2
7000000,12914,7.627484,2008-07-29,0.0,98.0,Stargate: Continuum,6.8
130000000,13183,16.551503,2009-03-05,185258983.0,163.0,Watchmen,7.0
2000000,22100,3.155603,2007-05-01,0.0,90.0,Watching the Detectives,6.6
2900000,13012,9.094276,2008-07-17,0.0,103.0,Felon,7.1
65000000,12133,8.579638,2008-07-25,128107642.0,98.0,Step Brothers,6.5
20000000,12568,11.069679,2008-07-25,13204291.0,133.0,Brideshead Revisited,6.2
30000000,8836,9.863584,2008-07-24,68369434.0,104.0,The X Files: I Want to Believe,5.5
5000000,13259,1.106762,2008-07-25,0.0,95.0,American Teen,6.5
9364800,11910,4.167059,2006-12-18,0.0,185.0,Hogfather,6.9
8000000,12192,5.33161,2008-04-11,0.0,95.0,Pathology,5.6
700000,16725,2.819298,2007-02-08,31576.0,77.0,The Tracey Fragments,5.9
145000000,1735,14.250227,2008-07-01,401128639.0,112.0,The Mummy: Tomb of the Dragon Emperor,5.2
21000000,10187,5.204249,2008-08-01,17600000.0,120.0,Swing Vote,5.8
15000000,10185,13.389735,2008-08-07,3533227.0,98.0,The Midnight Meat Train,6.0
5000000,13996,3.334353,2008-08-06,4040588.0,110.0,Bottle Shock,6.6
15000000,5038,9.648539,2008-08-15,96408652.0,96.0,Vicky Cristina Barcelona,6.7
3500000,13851,10.178874,2008-07-03,0.0,75.0,Batman: Gotham Knight,6.7
1500000,46871,0.079412,2005-09-09,0.0,92.0,Eve and the Fire Horse,7.0
4200000,15859,5.216663,2004-11-05,0.0,144.0,A Moment to Remember,7.6
1182273,31922,1.74562,1991-09-10,0.0,111.0,Year of the Gun,4.2
10000000,13251,12.717598,2007-02-13,0.0,108.0,The Walker,5.0
27000000,10189,8.461369,2008-08-06,101624843.0,111.0,Pineapple Express,6.6
80341000,12289,11.867516,2008-07-10,127814609.0,150.0,Red Cliff,7.1
27000000,10188,4.631978,2008-08-06,44352417.0,117.0,The Sisterhood of the Traveling Pants 2,6.1
13000000,11671,6.829658,2008-08-08,14894347.0,112.0,Elegy,6.4
1000000,63474,0.336161,2008-02-19,0.0,112.0,The Good Humor Man,7.0
92000000,7446,8.980941,2008-08-09,188072649.0,107.0,Tropic Thunder,6.5
8500000,12180,8.524857,2008-08-05,68282844.0,98.0,Star Wars: The Clone Wars,5.8
8000000,13256,6.603748,2008-08-07,2033165.0,111.0,Mutant Chronicles,5.1
2000000,8885,7.636625,2008-06-25,11125849.0,90.0,Waltz with Bashir,7.8
